GABRA1	PRKCD
SMURF1	NFIC
PIN1	RARA
TRAF6	MYB
C1QBP	CEBPA
CEBPA	E2F4
PRPF40A	PIAS1
PIAS1	FLI1
HSP90AA1	ARNTL
CSNK2B	NPAS2
CSNK2B	CLOCK
CEBPA	RARB
PRPF40A	XRCC6
XRCC6	POU2F1
UBE2I	FOS
SDCBP2	C11orf57
C11orf57	MAPK8
MAPK8	ATF2
SEC23A	TPM1
TPM1	JUND
PRPF40A	SFPQ
SFPQ	SP3
IRAK1	BTRC
BTRC	ATF4
TP53	ETS2
ZCCHC10	RBM39
RBM39	ESR2
TP53	MAPK1
TP53	MAPK3
PRPF40A	NONO
NONO	SPI1
PIAS1	CEBPE
RBM39	PGR
SDCBP2	PRR13
PRR13	LNX1
LNX1	ACY3
ACY3	RARG
IRAK1	EMD
EMD	CREB3
TRIM27	NFYC
NFYC	ATF6B
PRPF40A	HNRNPK
HNRNPK	ELAVL1
UBQLN4	RUNX1T1
RUNX1T1	CREB3L1
TRAF6	TRAF2
TRAF2	CREB5
TP53	BRCA1
HNRNPK	CEBPB
PRPF40A	CSNK2A2
CSNK2A2	ATF1
XRCC6	POU2F2
SDCBP2	LYAR
LYAR	NPM1
NPM1	JUNB
TP53	MAPK14
IRAK1	BAG3
BAG3	MAPK11
TRAF6	VCP
PIN1	IRF3
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	GSK3B
GSK3B	SMAD3
APP	TAF6
TAF6	YAP1
APP	CSNK1D
CSNK1D	SMAD4
CSNK1D	SMAD2
APP	YWHAG
APP	HGS
HGS	INSR
APP	MCM7
MCM7	TRIM27
APP	KAT5
KAT5	E2F1
MAPK8	JUN
APP	EEF1D
EEF1D	RELA
MAPK8	TP53
APP	DDX54
DDX54	ESR1
AKAP13	PPARA
APP	RFX5
RFX5	PPARG
RELA	USF2
APP	HSPA8
HSPA8	ERG
APP	CDC20
CDC20	CREBBP
MAPK8	EP300
MCM7	HIF1A
APP	PSEN2
PSEN2	ELAVL1
ELAVL1	ARNT
MAPK8	CTNNB1
CTNNB1	PPARD
HSPA8	HTT
GSK3B	NFKB1
HGS	DAZAP2
DAZAP2	LEF1
APP	FBLN1
FBLN1	TCF7L2
DAZAP2	TCF7L1
MAPK8	STAT3
RELA	EGR1
MCM7	EPAS1
APP	SHC1
SHC1	SOS1
SHC1	SOS2
MYC	TFAP2A
SHC1	STAT5A
SHC1	STAT5B
APP	HDAC4
HDAC4	STAT1
GSK3B	RXRA
MAPK8	NR4A1
NR4A1	RXRG
KAT5	CREB1
MYC	SMAD7
ELAVL1	STAT2
MAPK8	PIAS2
HGS	AHCYL1
AHCYL1	STAT6
APP	MAPK7
MAPK7	ETS1
ELAVL1	NFIC
APP	PHF8
PHF8	RARA
KAT5	MYB
MAPK8	CEBPA
EEF1D	HCFC1
HCFC1	E2F4
HGS	TSG101
TSG101	NFKB2
ELK1	FLI1
APP	WDR5
WDR5	ARNTL
APP	CSNK1E
CSNK1E	CLOCK
HSPA8	POU2F1
MAPK7	FOS
MAPK8	JUND
RELA	SP3
PSEN2	APH1A
APH1A	ATF4
DDX54	NR3C1
NR3C1	ETS2
DDX54	ESR2
APP	SNCA
SNCA	MAPK1
MAPK8	SPI1
CEBPA	CEBPE
DDX54	PGR
MAPK8	NCOA3
NCOA3	RARG
HCFC1	CREB3
APP	CUL3
CUL3	NXF1
NXF1	ATF6B
CUL3	PGRMC1
PGRMC1	CREB3L1
MAPK8	TRAF2
KAT5	BRCA1
GSK3B	CEBPB
ATF2	ATF1
MAPK8	JUNB
APP	PAK6
PAK6	MAPK14
SHC1	MAPKAPK2
MAPKAPK2	MAPK11
APP	MAPK8IP2
MAPK8IP2	MAPK13
MAPK8	MAPK9
MAPK8IP2	MAPK10
APP	C9orf41
C9orf41	NR3C2
MAPK8	IRF3
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CFLAR
CFLAR	SMAD3
NOD1	UBC
UBC	ABL1
ABL1	YAP1
UBC	FHL2
FHL2	SMAD4
NOD1	RNF34
RNF34	TP53
UBC	BTRC
BTRC	WWTR1
TP53	NCOA1
NCOA1	TEAD1
UBC	TRIM27
UBC	E2F1
NOD1	CASP9
CASP9	JUN
HSP90AA1	ESR1
UBC	SFPQ
SFPQ	PPARG
UBC	BRCA1
BRCA1	USF2
UBC	DNAJA1
DNAJA1	ERG
NOD1	PSMA7
PSMA7	HIF1A
HSP90AA1	ARNT
UBC	UBA2
UBA2	ETV4
NOD1	COPS6
COPS6	NFKB1
UBC	DAZAP2
UBC	PSMA3
PSMA3	TCF7L2
HSP90AA1	STAT3
HSP90AA1	EPAS1
HSP90AA1	MYC
UBC	CBL
CBL	SOS1
UBC	BIN1
BIN1	SOS2
BRCA1	STAT5A
UBC	HAX1
HAX1	STAT5B
BRCA1	STAT1
RNF34	APP
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NR3C1	RXRB
UBC	CUL1
CBL	SMAD7
HSP90AA1	STAT2
UBC	TRIM28
TP53	STAT6
E2F1	RARA
UBC	SUMO1
SUMO1	MYB
UBC	C1QBP
BRCA1	E2F4
UBC	TSG101
BRCA1	FLI1
HSP90AA1	NPAS2
UBC	PPP1CB
PPP1CB	CLOCK
NOD1	CASP8
CASP8	CEBPB
CEBPB	RARB
BRCA1	POU2F1
ABL1	FOS
UBC	CUL3
CUL3	ATF2
UBC	TPM1
E2F1	SP3
UBC	BCAS2
BCAS2	ESR2
CASP8	MAPK1
UBC	ARF1
ARF1	SPI1
BRCA1	PGR
UBC	TNIP1
TNIP1	RARG
UBC	EMD
UBC	ATF6
ATF6	ATF6B
UBC	PSMB5
PSMB5	RND1
RND1	CREB3L2
UBC	VDAC1
VDAC1	TSPO
TSPO	CREB3L1
RNF34	TRIM23
TRIM23	CREB5
CFLAR	XRCC6
BRCA1	JUNB
HSP90AA1	PKN1
PKN1	MAPK11
UBC	VCP
HSP90AA1	IRF3
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
PRKAB2	PIAS2
PIAS2	SMAD4
SMAD3	SMAD2
GSK3B	PPP1CA
PPP1CA	WWTR1
YAP1	TEAD1
PRKAB2	GOLGA2
YAP1	TEAD3
GSK3B	JUN
GSK3B	RELA
GSK3B	TP53
PIAS2	ESR1
RELA	PPARA
GSK3B	CTNNB1
CTNNB1	PPARG
GSK3B	HSPA4
PRKAB2	REL
REL	CREBBP
TRAK2	PRKAA1
PRKAA1	EP300
PRKAB2	GNB2L1
GNB2L1	HIF1A
PIAS2	ARNT
PRKAG1	FKBP4
FKBP4	SAE1
SAE1	ETV4
CTNNB1	LEF1
GSK3B	SMURF2
SMURF2	DAZAP2
CTNNB1	TCF7L2
GSK3B	BCL3
BCL3	STAT3
SMAD3	EPAS1
GSK3B	MYC
GSK3B	PTPN11
PTPN11	SOS1
PRKAA1	ABI2
ABI2	SOS2
PRKAB2	CSNK2B
PTPN11	STAT5B
GNB2L1	STAT1
TRAK2	KLC1
KLC1	APP
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
GSK3B	CREB1
SMAD3	SMAD7
GSK3B	HSP90AA1
GSK3B	EEF1A1
GSK3B	MAPK1
MAPK1	RARA
GSK3B	CHD3
CHD3	MYB
PRKAB2	YY1AP1
YY1AP1	CEBPA
SMAD3	E2F4
REL	NFKB2
PRKAB2	GATA1
GATA1	FLI1
RXRA	ARNTL
PRKAB2	MEOX2
MEOX2	RARB
PRKAB2	PRKDC
PRKDC	POU2F1
BCL3	FOS
SMAD3	ATF2
SMAD3	JUND
CRX	SP3
RELA	ATF4
PIAS2	ESR2
GSK3B	SNCA
GATA1	SPI1
GATA1	CEBPE
PIAS2	PGR
GSK3B	NCOA3
PRKAB2	CREB3L1
CREB3L1	CREB3
PRKAB2	TP53BP2
TP53BP2	NXF1
REL	CEP19
CEP19	CREB3L2
PRKAB2	TRAF2
TRAK2	PLK1
PLK1	BRCA1
TRAK2	OGT
OGT	CSNK2A1
CSNK2A1	ATF1
SMAD3	JUNB
CSNK2B	MAPK14
KLC1	KRT31
KRT31	PKN1
PRKAA1	VCP
PRKDC	MAPK9
GSK3B	EWSR1
EWSR1	IRF3
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
MEOX2	TGFB1
TGFB1	SMAD3
MEOX2	PIN1
RELA	SMAD4
TGFB1	SMAD2
GABRB3	PRKCA
PRKCA	YWHAG
MEOX2	PRKAB2
MEOX2	KAT5
RELA	JUN
RELA	TP53
RELA	ESR1
PRKCA	PPARG
RELA	HSPA8
RELA	CREBBP
PRKCA	EP300
RELA	HIF1A
GABRB3	PRKACA
PRKACA	HSP90AA1
PRKACA	HDAC1
HDAC1	PPARD
SMAD2	ETV4
RELA	NFKB1
PRKCA	CTNNB1
PRKCA	ELAVL1
RELA	STAT3
MEOX2	SPP1
SPP1	EPAS1
KAT5	MYC
MEOX2	NCK2
NCK2	SOS1
PRKACA	EGFR
MEOX2	POM121C
POM121C	STAT5A
EGFR	STAT5B
MEOX2	CIAPIN1
CIAPIN1	STAT1
MEOX2	STK16
STK16	ELK1
RELA	RXRA
RARB	RXRB
RARB	RXRG
PRKACA	CREB1
PRKACA	ITCH
ITCH	SMAD7
EGFR	STAT2
JUN	STAT4
MEOX2	AHCYL1
KAT5	CEBPA
HDAC1	E2F4
RELA	NFKB2
RELA	BRCA1
PRKACA	POU2F1
RELA	FOS
KAT5	ESR2
MEOX2	TP53BP1
TP53BP1	MAPK1
TP53BP1	MAPK3
HDAC1	SPI1
POU2F1	PGR
RELA	NCOR2
NCOR2	RARG
RELA	HDAC3
HDAC3	CREB3
MEOX2	HP1BP3
HP1BP3	NXF1
RELA	CEBPB
PRKCA	HMGA1
RELA	MAPK14
HDAC3	MAPK11
SMAD4	MAPK13
EGFR	MAPK8
EGFR	MAPK9
HDAC1	MAPK10
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	SMAD3
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	HGS
UBQLN1	UBC
HCVgp1	JUN
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	UBE3A
UBE3A	ESR1
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	USP9X
USP9X	ERG
RAD23A	CREBBP
UBQLN1	GAPDH
GAPDH	EP300
RAD23B	HIF1A
UBQLN1	C1QTNF2
C1QTNF2	ARNT
UBQLN1	VCP
VCP	HSP90AA1
UBQLN1	MTOR
MTOR	STAT3
CREBBP	EGR1
UBQLN1	MAP1LC3A
MAP1LC3A	EPAS1
UBQLN1	EPS15
EPS15	TFAP2A
MTOR	STAT1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBE3A	RARA
RARA	RXRG
UBQLN1	ATXN3
ATXN3	CREB1
HCVgp1	SMAD7
UBQLN1	PSEN2
RAD23B	STAT6
UBE3A	CEBPA
UBE3A	PML
VCP	NFKB2
UBE3A	ARNTL
ARNTL	NPAS2
UBE3A	MEOX2
GAPDH	POU2F1
CREBBP	SP3
CREBBP	ETS2
VCP	MAPK1
VCP	MAPK3
UBE3A	NCOA3
UBQLN4	NXF1
RAD23A	TRAF2
CREBBP	ATF1
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD3
GABRE	FAM189B
FAM189B	YAP1
FAM189B	WWP1
WWP1	SMAD4
PIN1	SMAD2
GABRE	GP1BB
GP1BB	YWHAZ
YWHAZ	WWTR1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
GABRE	HLA-A
HLA-A	STAT3
CUX1	EHMT2
EHMT2	TP53
CUX1	CDK7
CDK7	ESR1
CUX1	SATB1
SATB1	UBE2I
SATB1	EP300
FAM189B	HSPA8
GP1BB	LYN
LYN	CREBBP
SATB1	PML
PML	ARNT
CUX1	TLE4
TLE4	HDAC1
ZDHHC17	HTT
SATB1	CTNNB1
ZDHHC17	LASP1
LASP1	DAZAP2
PML	TCF7L2
CUX1	BIN1
BIN1	MYC
BIN1	SOS1
FAM189B	HECW2
HECW2	TFAP2A
BSCL2	POM121C
CCNA1	PGR
PGR	STAT5B
GABRE	ALG9
ALG9	RTF1
RTF1	STAT1
GABRE	EPHB4
EPHB4	APP
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
CUX1	RECQL5
RECQL5	CREB1
YAP1	SMAD7
CDK7	HSP90AA1
PML	MYB
MYC	CEBPA
SATB1	PIAS1
GP1BB	TRAF4
TRAF4	NPAS2
HLA-A	MEOX2
ALG9	XBP1
XBP1	FOS
ZDHHC17	ATF2
ALG9	TPM1
HDAC1	SP3
ALG9	MSH2
MSH2	ESR2
MYC	MAPK3
ALG9	DST1
DST1	SPI1
ALG9	CDC42
CDC42	BNIP2
BNIP2	CREB3
XBP1	ATF6B
FAM189B	WWOX
WWOX	ELAVL1
BSCL2	SCAMP2
SCAMP2	JAGN1
JAGN1	CREB3L1
CDK7	BRCA1
MYC	CEBPB
ALG9	GSH1
GSH1	ATF1
TLE4	POU2F2
BSCL2	CANX
CANX	VCP
FAM189B	CYHR1
CYHR1	MAPK9
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	RAD18
RAD18	YAP1
SMAD3	SMAD4
NEDD4	SMAD2
GABARAP	DVL2
DVL2	WWTR1
WWTR1	TEAD1
TAX1BP1	IKBKE
IKBKE	TRIM27
WWTR1	TEAD3
TAX1BP1	ITCH
ITCH	JUN
GABARAP	KEAP1
KEAP1	RELA
DVL2	TP53
GABARAP	NCOA7
NCOA7	ESR1
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
NEDD4	PPARG
ATG7	EP300
NEDD4	ERG
SMAD3	CREBBP
GABARAP	SQSTM1
SQSTM1	HIF1A
DVL2	CTNNB1
TAX1BP1	TNIP1
TNIP1	NFKB1
TAX1BP1	DAZAP2
DAZAP2	TCF7L2
GABARAP	TBC1D15
TBC1D15	STAT3
NEDD4	ERBB3
ERBB3	EGR1
NEDD4	YY1
YY1	MYC
NEDD4	EGFR
EGFR	SOS1
PPARG	TFAP2A
SQSTM1	STAT5A
ATG7	STAT1
NEDD4	SNCA
SNCA	ELK1
NEDD4	SRC
SRC	RXRA
PPARG	RXRB
NEDD4	AKT1
AKT1	CREB1
NEDD4	SMAD7
SQSTM1	TKT
TKT	STAT4
TAX1BP1	DSTN
DSTN	STAT6
KEAP1	HSP90AA1
SQSTM1	RARA
TAX1BP1	TRAF6
SMAD3	CEBPA
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
SQSTM1	PRKCD
SMAD2	RARB
NEDD4	EPRS
EPRS	POU2F1
SMAD3	FOS
NEDD4	BTRC
NEDD4	DDX54
SQSTM1	MAPK1
DVL2	CSNK2A1
CSNK2A1	SPI1
ATG7	SHMT2
SHMT2	CREB3
ITCH	PTCH1
PTCH1	ATF6B
SNCA	Dynll1
Dynll1	CREB3L2
GABARAP	ULK1
ULK1	PRKAB2
NEDD4	KIFC3
KIFC3	CREB5
RAD18	BRCA1
SMAD3	CEBPB
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
GABARAP	FKBP4
FKBP4	NR3C1
NR3C1	POU2F2
SQSTM1	MAPK14
NEDD4	MAPKAPK3
MAPKAPK3	MAPK11
GABARAP	MAPK15
MAPK15	MAPK12
MAPK12	MAPK13
IKBKE	IRF3
TNFSF11	EEF1A1
EEF1A1	HSP90AA1
EEF1A1	HNRNPK
HNRNPK	SMAD3
EEF1A1	POLR2A
POLR2A	YAP1
EEF1A1	NUP214
NUP214	SMAD4
NUP214	SMAD2
TNFSF11	EZH2
EZH2	BTRC
EZH2	NCOA1
EEF1A1	GORASP2
GORASP2	GOLGA2
EZH2	PHB2
EEF1A1	MDM2
MDM2	JUN
EZH2	RELA
TNFSF11	SRC
SRC	TP53
EZH2	ESR1
TNFSF11	MED24
MED24	PPARA
EZH2	PPARG
EZH2	BRCA1
EEF1A1	HSPA8
SRC	CREBBP
EEF1A1	DDX17
DDX17	EP300
EEF1A1	GNB2L1
EEF1A1	GADD45G
GADD45G	PPARD
EEF1A1	PFN2
PFN2	HTT
EEF1A1	ABCC2
ABCC2	NFKB1
EEF1A1	RUVBL1
RUVBL1	LEF1
EEF1A1	2-Sep
2-Sep	DAZAP2
EEF1A1	FUS
FUS	TCF7L2
EZH2	CTNNB1
SRC	STAT3
EEF1A1	GTF2I
GTF2I	MYC
EEF1A1	PLCG1
PLCG1	SOS1
PLCG1	SOS2
BRCA1	TFAP2A
EEF1A1	RBMX
RBMX	STAT5A
SRC	EGFR
SRC	STAT1
EZH2	ELAVL1
ELAVL1	ELK1
BRCA1	CREB1
EZH2	HDAC3
HDAC3	SMAD7
EZH2	TRIM28
BRCA1	ETS1
EZH2	RARA
EEF1A1	RBX1
RBX1	MYB
EEF1A1	IKBKG
IKBKG	NFKB2
EEF1A1	PPP1CB
EEF1A1	POLR2E
POLR2E	FOS
EEF1A1	RUVBL2
RUVBL2	ATF2
MDM2	JUND
ESR1	SP3
NCOA1	ETS2
SRC	ESR2
GTF2I	MAPK1
GTF2I	MAPK3
FUS	SPI1
EEF1A1	HNRNPA1
HNRNPA1	NXF1
EEF1A1	RPS3A
RPS3A	DDIT3
TNFSF11	TMOD3
TMOD3	XRCC6
EZH2	VCP
CTNNB1	MAPK8
CTNNB1	MAPK9
EZH2	HDAC1
POLR2A	IRF3
STAT3	PIM1
STAT5A	PIM1
STAT5B	PIM1
IFNG	IDO1
CREB3	CRH
CREB1	CRH
ATF2	CRH
ATF6B	CRH
CREB3L4	NPY
ATF4	NPY
CREB3L2	CRH
CREB3L3	FOSB
NR3C2	ATP1B4
NR3C2	ATP1A2
NR3C2	ATP1B1
NR3C2	FXYD2
NR3C2	SCNN1B
CREB3	ARC
CREB1	ARC
ATF2	ARC
ATF6B	ARC
CREB3L4	FOS
ATF4	ARC
CREB3L2	FOS
GLI2	WNT10B
GLI2	WNT2B
GLI2	WNT9B
GLI3	WNT16
GLI3	PTCH1
GLI3	WNT1
GLI3	WNT2
GLI3	WNT3
GLI3	WNT7A
GLI3	WNT8A
GLI3	WNT8B
GLI3	WNT2B
GLI3	WNT5B
GLI3	WNT3A
NR1H4	SLC51B
NR1H4	ABCB4
E2F1	CCNE2
E2F2	CCNE2
E2F3	CCNE1
SMAD2	CDKN2B
STAT5B	BCL2L1
CREB1	PER2
ARNTL	PER1
ARNTL	RORC
ARNTL	BHLHE40
NPAS2	RORB
NPAS2	BHLHE41
NPAS2	PER3
CLOCK	CRY1
CLOCK	PER1
CLOCK	RORB
JUN	RELA
LEF1	MYC
TCF7	BIRC5
TCF7	MYC
TCF7	CCND1
TCF7L2	MYC
TCF7L2	CCND1
TCF7L1	BIRC5
TCF7L1	MYC
ESR1	ATP2B1
ESR1	TRPV5
MAPK14	CXCL1
MAPK14	IL8
JUN	CXCL1
RBPJL	FGR
RBPJL	MYC
RBPJ	FGR
RBPJ	MYC
TP53	MDM2
CTNNB1	CCND1
CTNNB1	CCND2
ELK1	CCND1
CREBBP	FASLG
ATF6B	IL8
EGR3	FASLG
NFATC2	TNF
NFKB1	TNF
MAPK9	JUN
MAPK10	SMAD4
CREB3L2	PCNA
CREBBP	EGF
CREBBP	ENO1
CREBBP	FIGF
CREBBP	LDHA
CREBBP	SERPINE1
CREBBP	PFKFB1
CREBBP	PFKFB4
CREBBP	SLC2A1
EP300	EGF
EP300	ENO1
EP300	FIGF
EP300	LDHA
EP300	SERPINE1
EP300	PFKFB1
EP300	PFKFB4
EP300	SLC2A1
HIF1A	EGF
HIF1A	ENO1
HIF1A	FIGF
HIF1A	LDHA
HIF1A	SERPINE1
HIF1A	PFKFB1
HIF1A	PFKFB4
HIF1A	PFKL
HIF1A	PGF
HIF1A	PGK1
HIF1A	TFRC
ARNT	CDKN1A
ARNT	EDN1
ARNT	EGF
ARNT	ENO2
ARNT	FIGF
ARNT	FLT1
ARNT	HK3
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
ARNT	BCL2
ARNT	SLC2A1
ARNT	TIMP1
ARNT	VEGFA
ARNT	VEGFB
RELA	HIF1A
STAT3	HIF1A
YAP1	CTGF
YAP1	GLI2
YAP1	BIRC2
YAP1	ID1
YAP1	ID3
YAP1	ITGB2
YAP1	CCND1
YAP1	SNAI2
YAP1	AREGB
YAP1	AXIN2
YAP1	CCND2
WWTR1	FGF1
WWTR1	BBC3
WWTR1	BIRC5
WWTR1	AREG
WWTR1	AREGB
SMAD1	ID4
SMAD2	SERPINE1
SMAD3	CTGF
SMAD4	ID2
LEF1	CCND2
LEF1	CCND3
TCF7	SNAI2
TCF7	AXIN1
TCF7	CCND2
TCF7	CCND3
TCF7L2	BIRC2
TCF7L2	SOX2
TCF7L2	AXIN2
TCF7L2	CCND3
TEAD1	GLI2
TEAD1	BIRC2
TEAD1	SOX2
TEAD1	CCND2
TEAD1	CCND3
TEAD4	MYC
TEAD4	AXIN1
TEAD3	CTGF
TEAD3	BIRC5
TEAD3	MYC
TEAD3	AXIN2
TP73	BBC3
TCF7L1	AXIN2
TEAD2	CTGF
TEAD2	CCND1
TEAD2	AXIN2
TEAD2	NKD1
SMAD4	SLC2A1
STAT3	SOCS2
STAT3	CCND3
STAT4	CCND3
STAT5A	MYC
STAT5B	CCND2
STAT6	SOCS7
PAX6	INS
PAX6	PDX1
HNF1A	HNF4G
MITF	TYRP1
TCF7L2	MITF
TCF7L1	MITF
NFKB1	IL1B
NFKB1	PLAU
NFKB1	TRAF1
NFKB2	TNFSF13B
RELA	GADD45B
RELA	NFKBIA
RELA	PTGS2
RELA	CCL4
RELA	TNFAIP3
RELB	ICAM1
RELB	CCL19
RELB	CXCL12
PIK3R5	AKT3
PIK3CA	AKT3
PIK3CB	AKT2
PIK3CD	AKT3
PIK3CD	AKT2
PIK3CG	PDPK1
PIK3R1	PDPK1
PIK3R2	PDPK1
PLCG1	EGFR
PIK3R3	PDPK1
RBPJ	HES1
BBC3	TP53
TP53	CD82
TP53	GTSE1
TP53	BAI1
EPAS1	SLC2A1
EPAS1	TGFB1
ETS1	VEGFB
FOS	FIGF
FOS	VEGFB
HIF1A	TGFB1
JUN	FIGF
JUN	VEGFC
MYC	CDK4
MYC	PGF
MYC	VEGFC
NFKB1	CCND1
NFKB2	TRAF1
NFKB2	TRAF6
RELA	NOS2
CREB1	BCL2
ATF6B	BCL2
FOXO3	CDKN1B
FOXO3	PCK1
ATF4	MCL1
ATF4	BCL2
CREB3L1	MCL1
PPARA	CYP4A11
PPARA	EHHADH
PPARA	ACSL3
PPARA	ACOX1
PPARA	SCD
PPARA	ACSBG2
PPARA	FADS2
PPARD	FABP3
PPARD	ACADL
PPARD	UCP1
PPARG	CPT1B
PPARG	ACSL3
PPARG	ACSL6
PPARG	UCP1
PPARG	CD36
RXRA	APOA5
RXRA	CPT1B
RXRA	CYP8B1
RXRA	CYP27A1
RXRA	ACSL3
RXRA	GK
RXRA	GK2
RXRA	CYP4A22
RXRA	ACAA1
RXRA	HMGCS2
RXRA	ACSBG2
RXRB	ACADM
RXRB	ME1
RXRB	UBC
RXRG	FABP1
RXRG	ACOX3
MAPK9	IL8
SMAD3	PITX2
SMAD9	ID4
FOS	CCL3L1
IRF3	CD86
IRF5	CCL3L1
IRF7	IFNA13
